id,icao24,registration,adep,model,icao_operator
11277355253400317722,43edd1,2-DAVE,,,
11305062971323588926,407d05,G-CMCY,EGDR,Tecnam P-2012 Traveller,
11321707832402386370,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
11328944284119948132,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
11336803412831321550,407445,G-CKTT,,,
11385980220858113955,402c61,G-BOUK,EGNX,PIPER PA-34-200T Seneca Ii,DON
11390919279001924300,4910cb,CS-DFK,LFPB,Dassault Falcon 2000EX EASy,
11397537542138459405,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
11404285102402349858,4400d0,OE-GBD,,1125 Astra SPX,TYW
11413358492272769552,4ca88f,EI-ENC,LEPA,BOEING 737-8AS,RYR
11451651180768372605,40101b,G-HBBH,,IKARUS C42 FB100 Ikarus,
11454281187893832832,500259,T7-AFS,,,
11458131693065358535,400e15,G-FRAD,EGNV,FAN JET FALCON SERIES E Falcon 20e,
11477838868286544414,40766a,G-CKYL,,,
11498017618645934459,400f10,G-CLIF,EGDM,IKARUS C42 FB UK Ikarus,
11517278530707419147,4072a4,G-TAWV,,BOEING 737-8K5,TOM
11523724724269425421,405ced,G-CFGX,EGKA,EV-97 TEAMEUROSTAR UK Eurostar,
11526365196898865346,4ca850,EI-EMI,,BOEING 737-8AS,RYR
11536926824463678625,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
11550874836385472129,406c6a,G-CIIL,EGHL,BRISTELL NG5 SPEED WING,
11553517758240182997,4072a4,G-TAWV,,BOEING 737-8K5,TOM
11568487396213997425,405200,G-XVIP,EGJJ,BEECH 200 Super Kingair,
11581184229722674206,400e15,G-FRAD,EGNV,FAN JET FALCON SERIES E Falcon 20e,
11609731984293399492,407d43,G-CMEV,EGVA,Eurofox 2K,
11613161860088201528,404867,G-OJVL,,VANS RV-6,
11620416901801403469,4ca8e8,EI-ENW,,BOEING 737-8AS,RYR
11626900675335312091,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
11627660415058497417,4048d0,G-CCAP,EGDY,ROBINSON R22 BETA,
11638401545389044468,407765,G-YVIP,EGJJ,,
11651653623588983259,4075b7,G-XIVA,,,
11672485067222740405,40457a,G-BZYD,EGKA,GAZELLE AH.MK1 Gazelle,
11673471891575407798,405385,G-SFLB,EGHI,IKARUS C42 FB80 Ikarus,SFU
11699174292564150892,4ca804,EI-EKF,LMML,BOEING 737-8AS,RYR
11724740963719383277,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
11760652399706406481,407690,G-FFRV,EGLK,,
11773771057622433119,401caf,G-BEYL,EGHI,PIPER PA-28-180 Cherokee,
11777247919205722626,4ca80d,EI-EKM,LIPZ,BOEING 737-8AS,RYR
11795633775590576586,ab4df7,N8275V,,,
11797148182281714459,4ca2ab,EI-DHX,LPFR,BOEING 737-8AS,RYR
11812790811442336540,43ec3f,2-CLEV,EGBJ,525A CitationJet CJ2,
11814370591031816995,406774,G-MAOL,,AW109SP Grand New,
11822252740083911870,403ddc,G-BXIM,EGHI,DHC-1 CHIPMUNK 22 Chipmunk,
11854201255991051893,400f3c,G-CBZX,EGUB,MCR-01 ULC Banbi,
11860589795006806436,3cc9ab,D-CDRF,,LJ35A,AMB
11862657185443101881,405200,G-XVIP,EGJB,BEECH 200 Super Kingair,
11873570797811539542,4019d3,G-BAFU,EGTE,PIPER PA-28-140 Cherokee,
11919915218754978095,407386,G-PICU,,AW169,
11930183348046871932,402f62,G-BRJL,EGGD,PIPER PA-15 Vagabond,
11963905923167239293,402e63,G-BPVI,EGKA,PIPER PA-32R-301 Saratoga Sp,
11985538361020988808,4035ec,G-BUFH,EGHI,PIPER PA-28-161 Cherokee Warrior Ii,
12001765887395112545,a3234f,N301CV,EGHL,S-76C,
12013509752924370827,4ca88f,EI-ENC,LEAL,BOEING 737-8AS,RYR
12072208986543508744,4056cc,G-CFAT,,QUIK GT450 Quik,
12090292511963369399,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
12105603686582301946,4d02dd,LX-FLJ,LFPB,,
12110847273485913695,407bef,G-ETPP,,,
12116380398205554883,400f3c,G-CBZX,,MCR-01 ULC Banbi,
12119244607715255223,4ca804,EI-EKF,LPFR,BOEING 737-8AS,RYR
12126971621446217687,407b44,G-GMAF,EGJB,,
12127266901735540384,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
12137053370653082844,407618,G-CTSV,EGTC,,
12140391197450093484,4ca857,EI-EMO,LMML,BOEING 737-8AS,RYR
12142291220196982953,a0440f,N116SB,EGJB,114-B,
12166026309983738966,407983,G-LHXD,EGBE,,
12188873770304972632,4ca88f,EI-ENC,LEMG,BOEING 737-8AS,RYR
12200196090069836133,405178,G-SKPP,,EC120 B Colibri,
12204820111204143659,4072a4,G-TAWV,,BOEING 737-8K5,TOM
12214254175391506890,4072a4,G-TAWV,,BOEING 737-8K5,TOM
12236876947832629889,4b990c,TC-FHL,,,
12246933775447527673,400f10,G-CLIF,,IKARUS C42 FB UK Ikarus,
12252058204359870478,407935,G-CLKB,EGGD,,
12275878513331495391,4066b7,G-JIMC,EGHL,VANS RV-7,
12284980358039939541,4ca8e8,EI-ENW,LEGE,BOEING 737-8AS,RYR
12327732192775575262,401bc2,G-BDAI,EGHI,REIMS CESSNA FRA150M Aerobat,
12346666550279039808,43ee10,2-MINI,EGJB,,
12346933157337896551,407b17,G-EDWA,EGGD,,
12354692030602568505,4ca623,EI-DWW,LEMG,BOEING 737-8AS,RYR
12374401333860678958,425186,,,,
12405232352458224301,401292,G-SLNT,EGGD,FLIGHT DESIGN CTSW,
12422933958597794514,407386,G-PICU,EGDY,AW169,
12423936249309062848,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
12453206279340055766,407cd9,G-LDNG,EGTK,,
12480084599480281850,4021c7,G-FLEA,EGHQ,SOCATA TB10 Tobago,
12492949108636855413,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
12501954269395794373,4072a4,G-TAWV,,BOEING 737-8K5,TOM
12506526377304607987,407389,G-GETU,EGJA,AW169,
12577842289038274283,407618,G-CTSV,EGVO,,
12579410512033944168,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
12582582237042191931,407386,G-PICU,,AW169,
12603186087759054152,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
12603704889924628953,4076c8,G-ICEL,EGHI,,
12605521503553863081,4cafc3,EI-GXH,LEPA,,
12639145559327494382,48c2a4,SP-RZE,EPKK,,RYS
12695198782184505977,48c232,SP-RST,LHBP,,
12713944585493549903,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
12723606880473031855,4ca804,EI-EKF,,BOEING 737-8AS,RYR
12736289291827895460,4ca850,EI-EMI,,BOEING 737-8AS,RYR
12748619138070389740,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
12749057927694232778,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
12789967423288869392,4ca80d,EI-EKM,LPFR,BOEING 737-8AS,RYR
12799177917823836001,4039a3,G-WHOG,EGGD,STREAK SHADOW Shadow,
12802643625765155358,48c230,SP-RSR,LHBP,,
12804011541541551462,406ed0,G-MOSH,EGTE,PIPER PA-28R-201 Cherokee Arrow Iii,
12822101543931522785,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
12822163099970798988,401b6a,G-BCHP,EGGD,SCINTEX CP1310-C3 Super Emeraude,
12826213562921902084,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
12855958238732312692,407936,G-LHXA,EGTC,,
12883330670070368257,a36d47,N32PL,EGDM,182Q,
12883823934321236300,407ab4,G-NOCM,,,
12907116559075339588,4d2342,9H-IFX,,,
12936119380812418239,3c8502,D-BAHB,,Dassault Falcon 2000LX,MHV
12955726149590644018,4072a4,G-TAWV,LEIB,BOEING 737-8K5,TOM
12961422865202807489,4cadbc,EI-IGJ,,Boeing 737 MAX 8-200,RYR
12965632273330378163,a3278f,N302JG,EGNS,TBM 700,
12968429525502549452,407386,G-PICU,EGDY,AW169,
12985078659358528745,407386,G-PICU,EGGD,AW169,
12985245471031447112,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
12990391057900649046,407173,G-NEVE,EGVA,IKARUS C42 FB100 Ikarus,
13013058323861155282,407386,G-PICU,EGDY,AW169,
13025318247713325667,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
13063260851750710385,405200,G-XVIP,EGJB,BEECH 200 Super Kingair,
13067557323625098469,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
13071203556414405080,401b71,G-BCIR,EGLF,PIPER PA-28-151 (MODIFIED) Cherokee Warrior,
13077888424523505150,404c5e,G-CCZK,,ZENAIR CH 601UL Zodiac,
13079943535620179966,4ca61b,EI-DWM,LEAL,BOEING 737-8AS,RYR
13086105742226001824,4072a4,G-TAWV,LEPA,BOEING 737-8K5,TOM
13094971439377031554,43ee4d,2-GAYE,EGJJ,,
13122558347604543272,401ea4,G-BHWY,,PIPER PA-28R-200-2 Cherokee Arrow Ii,
13127318071189267988,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
13129644336043824271,4035ec,G-BUFH,EGHL,PIPER PA-28-161 Cherokee Warrior Ii,
13133703820368582031,4ca740,EI-EBY,LEGE,BOEING 737-8AS,RYR
13152408442381277760,4ca762,EI-EFG,LEAL,BOEING 737-8AS,RYR
13158913970485824821,503cba,LY-BGS,EBLG,,
13163727694324053868,401407,G-AHIZ,EGHI,DH82A TIGER MOTH Tiger Moth,
13172773230593979549,40578b,G-DCTO,,SLINGSBY T59D Kestrel,
13178469498103848861,4067b7,G-CHHB,,AEROPRAKT A22-LS FOXBAT Foxbat Supersport 600,
13187379013955525161,4ca850,EI-EMI,,BOEING 737-8AS,RYR
13241850319998708645,4072a4,G-TAWV,LGRP,BOEING 737-8K5,TOM
13270398037076146401,4072a4,G-TAWV,,BOEING 737-8K5,TOM
13276152825356407367,401b55,G-BCEY,EGHI,DHC-1 CHIPMUNK 22 Chipmunk,
13290325362632396070,48c812,SP-TAT,LEMI,Beechjet 400A,
13308970414053810174,4ca815,EI-EKW,LEAL,BOEING 737-8AS,RYR
13316024259795393745,40101b,G-HBBH,,IKARUS C42 FB100 Ikarus,
13321745412958651543,4067cd,G-WPDC,,EC135 P1,
13344628625464414056,4064f2,G-STIX,,VANS RV-7,
13361165127913317925,4ca850,EI-EMI,LEMG,BOEING 737-8AS,RYR
13367756946393571405,4ca6a6,EI-DYR,LEPA,BOEING 737-8AS,RYR
13396929167778044722,4cafc2,EI-GXG,LPFR,,
13401726623789070398,4009d6,G-FRAW,EGNV,FAN JET FALCON Falcon 20,
13410200698607212442,43ee36,2-WEBS,EGLK,,
13423712274430732550,407bdc,G-RUKB,EGPH,,RUK
13449933782150095647,407c9d,G-CMDW,EGHI,,
13456860586021467906,4ca850,EI-EMI,LEMI,BOEING 737-8AS,RYR
13469099380345546455,4b0ecc,HB-FPS,LSMA,PC-12/45,
13486059033207462504,406de5,G-MCGO,,AGUSTA AW189,BHL
13498148263993293858,4ca2ab,EI-DHX,LPFR,BOEING 737-8AS,RYR
13517155726659960950,4072a4,G-TAWV,LEPA,BOEING 737-8K5,TOM
13517443207760189105,40116c,G-CDOK,,IKARUS C42 FB100 Ikarus,
13541029508150005375,3e2ade,D-IHKW,LIMC,Citation CJ1+,
13543291964272088361,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
13553215755140923580,48c228,SP-RSI,,,
13553463742084455818,4ca80d,EI-EKM,LEMI,BOEING 737-8AS,RYR
13558751550768709786,4ca80d,EI-EKM,,BOEING 737-8AS,RYR
13563456566228469713,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
13576548860948412707,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
13585620203174109005,4067b7,G-CHHB,EGGD,AEROPRAKT A22-LS FOXBAT Foxbat Supersport 600,
13669304285862484548,48c12c,SP-RKM,LHBP,Boeing 737-8AS,RYS
13675920127623957422,4067b7,G-CHHB,EGHI,AEROPRAKT A22-LS FOXBAT Foxbat Supersport 600,
13676835399285622403,407b44,G-GMAF,EGJJ,,
13678450107655918153,4ca9d3,EI-EVK,LEPA,BOEING 737-8AS,RYR
13685607265947046140,4ca804,EI-EKF,LEPA,BOEING 737-8AS,RYR
13687666983739694001,404ff4,G-CEAT,EGDY,ZENAIR CH 601HDS Zodiac,
13693954189597267741,4072a4,G-TAWV,,BOEING 737-8K5,TOM
13695341516208481760,a3278f,N302JG,EGJB,TBM 700,
13699755583175087652,4072a4,G-TAWV,,BOEING 737-8K5,TOM
13714080811673088260,4ca857,EI-EMO,LMML,BOEING 737-8AS,RYR
13716088681641142531,400e15,G-FRAD,ENZV,FAN JET FALCON SERIES E Falcon 20e,
13759789911033379310,346317,EC-NGC,LEPA,737-809,LAV
13763786120011298565,4ca857,EI-EMO,,BOEING 737-8AS,RYR
13772656795946063156,a81393,N61970,,PA-24-250,
13832904687308722673,40740e,G-ETPG,EGUB,,
13863846824783525751,407f1f,G-RUKM,EGPH,Boeing 737-8AS,RYR
13868748487626087682,401a8a,G-BAWG,EGHI,PIPER PA-28R-200-2 Cherokee Arrow Ii,
13871673982837676332,407765,G-YVIP,EGHL,,
13877784402619510583,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
13907926289918754225,405385,G-SFLB,EGHL,IKARUS C42 FB80 Ikarus,SFU
13947977519449050905,407dde,G-CMLY,,,
13951210313455886242,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
13968339484814391443,4078a4,G-POLW,EGBJ,,
13972265900243758906,4ca8d8,EI-ENM,EIDW,BOEING 737-8AS,RYR
14003859336750902179,400bd3,G-BUJP,EGHL,PIPER PA-28-161 Cherokee Warrior Ii,
14012170516206611330,48c230,SP-RSR,LHBP,,
14021657758160772117,ab4df7,N8275V,,,
14033912724796508419,4ca88f,EI-ENC,LEPA,BOEING 737-8AS,RYR
14034035877036207492,4072a4,G-TAWV,LEIB,BOEING 737-8K5,TOM
14052563055659593768,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14054279170724972138,407237,G-KKTG,EGLF,CESSNA 182R Skylane,
14080531777781376269,4ca857,EI-EMO,LPFR,BOEING 737-8AS,RYR
14082226241294091120,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
14089253029390041602,4072a4,G-TAWV,LEPA,BOEING 737-8K5,TOM
14117872254292764594,48c2a7,SP-RZH,EPKK,,
14135983906098062671,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
14169663451130447869,400f3c,G-CBZX,,MCR-01 ULC Banbi,
14171459013121502059,400bd3,G-BUJP,,PIPER PA-28-161 Cherokee Warrior Ii,
14202842975829647558,4b990c,TC-FHL,,,
14212381947729085424,407386,G-PICU,EGGD,AW169,
14218486708792138116,4009c8,G-FFRA,,FAN JET FALCON Falcon 20,
14220623059726286751,425186,,,,
14243012183807519870,4ca857,EI-EMO,,BOEING 737-8AS,RYR
14244428873779839808,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14288975533665793571,43e8bb,M-RKAY,EGPN,Premier I,
14323782104127846920,4009c8,G-FFRA,,FAN JET FALCON Falcon 20,
14325571894756983018,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14328718412443271643,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14328963345559725611,43edf0,2-NAOM,ELLX,,
14354208913046129414,407bdc,G-RUKB,EGPH,,RUK
14403214357598092204,48c135,SP-RKZ,LHBP,Boeing 737-8AS,RYR
14444496417199945814,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14445864586905349516,4d22b9,9H-LOT,,,
14460158751210544417,406b9f,G-RANN,LIPE,BEECH B300 Super Kingair 350,
14469966157903171807,4ca622,EI-DWV,LEMG,BOEING 737-8AS,RYR
14499877656920050106,407b49,G-FRSB,EGDY,,
14502924437287336860,481045,N-175,EGDR,NH90 NFH,
14546933050254124899,4ca61b,EI-DWM,LEAL,BOEING 737-8AS,RYR
14550280306308088653,4ca804,EI-EKF,LEPA,BOEING 737-8AS,RYR
14568558144767218447,40766a,G-CKYL,,,
14585922204033819209,4069b3,G-IPLY,,CESSNA 550 Citation Bravo,
14595035092465141641,400e09,G-VFIT,,AIRBUS A340-642,VIR
14596704066569229996,4ca88f,EI-ENC,LPFR,BOEING 737-8AS,RYR
14612425939460299692,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
14621693375666313955,4ca88f,EI-ENC,LEMI,BOEING 737-8AS,RYR
14622618726890181517,404830,G-CBWG,EGUB,AEROTECHNIK EV-97 EUROSTAR Eurostar,
14630298974893662925,406a73,G-MEGZ,,IKARUS C42 FB100 BRAVO Ikarus,
14666776089019086362,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14670054309077721722,4d23cf,9H-RFX,ENGM,,
14687582592544882181,4009d1,G-FRAP,EGDY,FAN JET FALCON SERIES D Falcon 20d,
14690017312346926849,406e5e,G-ILLZ,,EUROPA XS Europa,
14717821074524021673,4ca857,EI-EMO,LEPA,BOEING 737-8AS,RYR
14727648517986127684,4072a4,G-TAWV,,BOEING 737-8K5,TOM
14731104466274664865,406b9f,G-RANN,LEPA,BEECH B300 Super Kingair 350,
14741684615302203736,4ca850,EI-EMI,,BOEING 737-8AS,RYR
14748952879549648570,402217,G-KAIR,EGKA,PIPER PA-28-181 Cherokee Archer Ii,
14751489703467805521,400db9,G-BFBR,,PIPER PA-28-161 Cherokee Warrior Ii,
14789492086491431129,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
14802600917050985601,403ff4,G-WARX,,PIPER PA-28-161 Cherokee Warrior Iii,
14803550318610212651,405178,G-SKPP,,EC120 B Colibri,
14822015933275914185,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
14833211159158454533,4d2130,9H-VJU,EGKB,Global 6000,
14882132384248222916,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
14893142587274704828,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14907789202653516138,4ca850,EI-EMI,,BOEING 737-8AS,RYR
14936387302389259017,4ca9d3,EI-EVK,LEMI,BOEING 737-8AS,RYR
14958922750012286504,407f1f,G-RUKM,EGPH,Boeing 737-8AS,RYR
14968604318776638167,405178,G-SKPP,,EC120 B Colibri,
14969335086789720071,4072a4,G-TAWV,,BOEING 737-8K5,TOM
14986082540687044248,407d60,G-OJFA,EGTK,,
14997076046355962297,407175,G-CJIT,EGHL,IKARUS C42 FB100 Ikarus,
15000761910214371565,407386,G-PICU,EGDY,AW169,
15020445368594321269,40685a,G-CHPG,EGDY,CIRRUS SR20,
15040415524650528842,48ebed,2-SALE,EGGP,,
15046868021655154374,4ca804,EI-EKF,LIPZ,BOEING 737-8AS,RYR
15056951395520328641,4062b0,G-REAF,EGHI,JABIRU J400,
15062685062880083990,405178,G-SKPP,,EC120 B Colibri,
15086504163329512007,43c172,ZZ172,EGVN,Boeing C-17A Globemaster III,
15095778986021664070,4ca9d3,EI-EVK,LEMG,BOEING 737-8AS,RYR
15122813330430935388,4ca850,EI-EMI,,BOEING 737-8AS,RYR
15152711549306404175,424bbc,M-ATRJ,EGJJ,,
15157090767188185041,4009cc,G-FRAJ,,FAN JET FALCON Falcon 20,
15166364423637060551,4057df,G-OCRZ,EGHI,CZAW SPORTCRUISER,
15170179425601952800,4d2361,9H-XOC,EGKB,,
15207722423010524485,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
15215078165033437931,49d382,OK-BEE,LKPR,400 A,
15219882321718095941,406cbc,G-WLTS,EGGD,BELL 429,
15234569266081578147,406de5,G-MCGO,,AGUSTA AW189,BHL
15245204704995879340,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
15285182928245213959,403c57,G-ULAS,EGHI,DHC-1 CHIPMUNK 22 Chipmunk,
15297634024683788295,4ca857,EI-EMO,,BOEING 737-8AS,RYR
15297964182605452186,406f50,GZ100,EGTK,AW.109 SP Grand New,SHF
15314914525525960509,4ca80d,EI-EKM,LMML,BOEING 737-8AS,RYR
15342936222673007375,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
15354664978402022816,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
15378275423642060342,407daa,G-REXB,EGJJ,,
15386841854237137409,400db9,G-BFBR,,PIPER PA-28-161 Cherokee Warrior Ii,
15405001623048185106,48c121,SP-RKB,LHBP,,BUZ
15416758213499109449,401c99,G-BEUP,EGTE,CEA DR400/180 Regent,
15432970811263943578,4077fc,G-POLZ,EGNM,,
15433656975951353869,4016db,G-AVGZ,EGDY,JODEL DR1050 Ambassadeur,
15442234054610656797,43edf0,2-NAOM,EGJB,,
15447006694916309799,400e09,G-VFIT,,AIRBUS A340-642,VIR
15452982792540953424,403c57,G-ULAS,EGHL,DHC-1 CHIPMUNK 22 Chipmunk,
15500623232242174762,406f50,GZ100,EGUB,AW.109 SP Grand New,SHF
15507200658509713641,4009d1,G-FRAP,EGDY,FAN JET FALCON SERIES D Falcon 20d,
15525216593872616534,406955,G-OKTA,EGHI,IKARUS C42 FB80 Ikarus,
15578356611026332217,400e09,G-VFIT,,AIRBUS A340-642,VIR
15592845699616152463,4ca740,EI-EBY,,BOEING 737-8AS,RYR
15621459310548969103,43edd1,2-DAVE,EGJJ,,
15629463131918619423,4072a4,G-TAWV,LGRP,BOEING 737-8K5,TOM
15632307510286642397,4072a4,G-TAWV,,BOEING 737-8K5,TOM
15645227809693187310,4690e2,SX-DGB,LGRP,A320 232,AEE
15674961518698970782,4ca850,EI-EMI,LEMI,BOEING 737-8AS,RYR
15683422974079233649,4ca8e8,EI-ENW,LEPA,BOEING 737-8AS,RYR
15704540709124757012,4ca88f,EI-ENC,LEPA,BOEING 737-8AS,RYR
15706483364044876882,4072a4,G-TAWV,,BOEING 737-8K5,TOM
15717680610137323720,4050d2,G-WSSX,EGHI,IKARUS C42 FB100 Ikarus,
15766501569276535282,40722c,G-CJTG,EGGD,HOFFMANN H 36 DIMONA Dimona,
15782294864776032197,407386,G-PICU,EGHI,AW169,
15786398796693403735,4072a4,G-TAWV,LEPA,BOEING 737-8K5,TOM
15850568571245496133,407e87,G-CMKJ,EGLK,,
15865740858845799681,40668c,G-WPDB,,EC135 P1,
15882705069420763244,407ce8,G-CMFR,EGHL,,
15895789439031494497,406c50,G-HMCF,EGHL,EV-97 EUROSTAR SL MICROLIGHT Eurostar,
15906100798032626786,402bf7,G-BYEE,EGTE,MOONEY M20K Mooney 231,
15943601205399614834,a06ed9,N127MU,EHGG,C90A,
15960541591499417083,40757a,G-GLLY,EGDM,,
15962897088372748446,4009ca,G-FRAH,EGNV,FAN JET FALCON SERIES D Falcon 20d,
16009940031428274024,4011af,G-CEGP,EGNV,BEECH 200 Super Kingair,
16017819208862306630,406e80,G-CISE,,PULSAR XP Pulsar,
16020153910914326024,425186,,,,
16038920880453733031,4cab84,EI-JIA,EIWT,,
16044843854329565161,a979fb,N71CW,EGBJ,180E,
16053716462167616015,50020a,T7-SLXP,,,
16089406874515777890,404e39,G-CDNA,EGDM,GROB G109B,
16141562986216917186,4d235f,9H-649FX,EGPD,,
16145492356565597070,4ca88f,EI-ENC,,BOEING 737-8AS,RYR
16148885034638024566,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
16186190768021129307,48c2a5,SP-RZF,EPKK,737 MAX 8,BUZ
16229375431557937745,407e87,G-CMKJ,,,
16345258998661555954,4072a4,G-TAWV,,BOEING 737-8K5,TOM
16368390480639871116,405c56,G-CFGZ,EGVA,FLIGHT DESIGN CTSW,
16373166387723050880,4ca84e,EI-EMF,LEAL,BOEING 737-8AS,RYR
16402145209498941184,4072a4,G-TAWV,,BOEING 737-8K5,TOM
16406790815431384318,400b03,G-CPSS,,CESSNA 208B Grand Caravan,
16422323000687690270,406955,G-OKTA,EGKA,IKARUS C42 FB80 Ikarus,
16433227401141634564,4ca9d3,EI-EVK,LEGE,BOEING 737-8AS,RYR
16437672512517420501,405837,G-ORRG,,CEA DR400/180 Regent,
16463355419391567652,4241e4,VP-CBY,,Falcon 7X,
16503964121378566365,4b9907,TC-FHG,,,
16509893559707980118,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
16526032701489198389,4ca88f,EI-ENC,LEAL,BOEING 737-8AS,RYR
16557633262847314917,407b49,G-FRSB,EGDY,,
16559447366016721287,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
16570331240310982986,4009d1,G-FRAP,EGDY,FAN JET FALCON SERIES D Falcon 20d,
16581690972502354120,4064f7,G-RVIZ,EGDY,VANS RV-12,
16582472312430397165,4072a4,G-TAWV,,BOEING 737-8K5,TOM
16583740657810855799,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
16588721568904800559,4b9856,TC-FBV,,A320 214,
16612538774291703601,401ed5,G-BICW,,PIPER PA-28-161 Cherokee Warrior Ii,
16613352611677450842,4009d3,G-FRAS,EGNV,FAN JET FALCON Falcon 20,
16632220943673843296,401bc2,G-BDAI,,REIMS CESSNA FRA150M Aerobat,
16641680141774640215,4064f2,G-STIX,EGHQ,VANS RV-7,
16667274852362194893,494115,CS-PHU,EDDH,,
16719585550755013002,407386,G-PICU,,AW169,
16724711996506260889,4067cd,G-WPDC,EGGD,EC135 P1,
16740177137899579427,407bee,G-ETPN,EGHL,,
16743210816804999624,406004,G-URSA,EGWU,SIKORSKY S-76C,
16748527291464507888,4072a4,G-TAWV,,BOEING 737-8K5,TOM
16754620278720155397,4069e6,G-SDRY,EGBJ,CESSNA 525C Citationjet Cj4,
16779891881299841677,4ca7b5,EI-EFZ,,BOEING 737-8AS,RYR
16803416708329573163,424c0d,M-ANTA,,,
16810570803590789691,4027ae,G-FIFI,EGTE,SOCATA TB20 Trinidad,
16816391161529446711,400e15,G-FRAD,EGHQ,FAN JET FALCON SERIES E Falcon 20e,
16829893791762971603,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
16838754675348768144,4ca857,EI-EMO,LEPA,BOEING 737-8AS,RYR
16865218279332810795,4062e0,G-OBOF,EGUB,REMOS GX,
16875145767152223045,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
16875922399304021051,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
16899446541453184659,404436,G-MFEF,EGTE,CESSNA FR172J Reims Rocket,
16917674459171708773,406cbc,G-WLTS,EGDM,BELL 429,
16931333092519141031,406b9f,G-RANN,,BEECH B300 Super Kingair 350,
16941871331109471824,401ea4,G-BHWY,EGDY,PIPER PA-28R-200-2 Cherokee Arrow Ii,
16945041876340900588,407dd2,G-SUEG,EGBJ,,
16987623652050556445,407831,G-CLGA,,,
16988203251246450295,406a9a,G-OXFC,EGHI,PIPER PA-34-220T Seneca V,
17008675377730112388,400ab0,G-GPMW,EGBE,PIPER PA-28RT-201T Turbo Cherokee Arrow Iv,
17026371287216668657,401cd2,G-BFCT,EGBJ,CESSNA TU206F Turbo Stationair,
17067629336858223545,4ca804,EI-EKF,,BOEING 737-8AS,RYR
17072247022621952928,406aa7,G-OXFE,EGBJ,PIPER PA-34-220T Seneca V,
17088012750075187856,406897,G-RIDB,,BELL 429,
17088906004889993059,4ca564,EI-DPY,LEPA,BOEING 737-8AS,RYR
17090819127662631183,407dca,G-HMGC,,,
